0	0.0
1	0.153999999165534
2	1.11940014362335
3	3.23640036582946
4	6.51340150833129
5	10.9504041671752
6	16.5474090576171
7	23.3044166564941
8	31.2214241027832
9	40.2984237670898
10	50.4814147949218
11	60.3124084472656
12	69.1433944702148
13	77.4739074707031
14	85.8099365234375
15	94.1459655761718
16	102.493980407714
17	111.223960876464
18	120.980934143066
19	131.89517211914
20	143.809036254882
21	156.398071289062
22	169.431518554687
23	182.757385253906
24	196.275741577148
25	209.920761108398
26	223.649124145507
27	237.432373046875
28	251.251770019531
29	265.094909667968
30	278.953704833984
31	292.822784423828
32	306.698638916015
33	320.578979492187
34	334.462219238281
35	348.347351074218
36	362.233795166015
37	375.820861816406
38	388.432922363281
39	400.045043945312
40	410.657104492187
41	420.26919555664
42	428.881286621093
43	436.49331665039
44	443.105407714843
45	448.71743774414
46	453.329528808593
47	456.941589355468
48	459.553619384765
49	461.165710449218
50	461.777740478515
51	461.783325195312
52	461.783325195312
53	461.783325195312
54	461.783325195312
55	461.783325195312
56	461.783325195312
57	461.783325195312
58	461.783325195312
59	461.783325195312
60	461.783325195312
61	461.783325195312
62	461.783325195312
63	461.783325195312
64	461.783325195312
65	461.783325195312
66	461.783325195312
67	461.783325195312
68	461.783325195312
69	461.783325195312
70	461.783325195312
71	463.880218505859
72	464.68521118164
73	466.628265380859
74	469.731231689453
75	473.994232177734
76	479.417266845703
77	486.000213623046
78	493.743286132812
79	502.646179199218
80	512.709289550781
81	523.916687011718
82	536.036987304687
83	548.761779785156
84	561.884582519531
85	575.269409179687
86	588.826416015625
87	602.497009277343
88	616.242248535156
89	630.036560058593
90	643.863342285156
91	657.711181640625
92	671.573181152343
93	685.4443359375
94	699.321533203125
95	713.202697753906
96	727.086486816406
97	740.972045898437
98	754.858764648437
99	768.746337890625
100	782.158996582031
101	794.571716308593
102	805.984558105468
103	816.397338867187
104	825.81005859375
105	834.301147460937
106	842.690307617187
107	851.640930175781
108	861.695678710937
109	872.895141601562
110	885.010192871093
111	897.731628417968
112	910.852172851562
113	924.235290527343
114	937.791320800781
115	951.461181640625
116	965.205993652343
117	979.000061035156
118	992.826538085937
119	1006.67431640625
120	1020.53625488281
121	1034.40734863281
122	1048.28454589843
123	1062.16564941406
124	1076.04956054687
125	1089.93518066406
126	1103.82189941406
127	1117.70861816406
128	1131.59655761718
129	1145.48571777343
130	1159.14672851562
131	1171.8603515625
132	1183.57385253906
133	1194.28735351562
134	1204.00073242187
135	1212.71411132812
136	1220.427734375
137	1227.14111328125
138	1232.8544921875
139	1237.56774902343
140	1241.28112792968
141	1243.99462890625
142	1245.7080078125
143	1246.42138671875
144	1246.44348144531
145	1246.44348144531
146	1246.44348144531
147	1246.44348144531
148	1246.44348144531
149	1246.44348144531
150	1246.44348144531
151	1246.44348144531
152	1246.44348144531
153	1246.44348144531
154	1246.44348144531
155	1246.44348144531
156	1246.44348144531
157	1246.44348144531
158	1246.44348144531
159	1246.44348144531
160	1246.44348144531
161	1246.44348144531
162	1246.44348144531
163	1246.44348144531
164	1246.5974814444755
165	1247.5628815889334
166	1249.6798818111395
167	1252.9568829536413
168	1257.3938856124853
169	1262.9908905029272
170	1269.7478981018041
171	1277.6649055480932
172	1286.7419052123998
173	1296.9248962402319
174	1306.7558898925756
175	1315.5868759155248
176	1323.9173889160131
177	1332.2534179687475
178	1340.5894470214819
179	1348.937461853024
180	1357.667442321774
181	1367.424415588376
182	1378.33865356445
183	1390.252517700192
184	1402.841552734372
185	1415.874999999997
186	1429.200866699216
187	1442.719223022458
188	1456.364242553708
189	1470.092605590817
190	1483.875854492185
191	1497.695251464841
192	1511.538391113278
193	1525.397186279294
194	1539.266265869138
195	1553.142120361325
196	1567.022460937497
197	1580.905700683591
198	1594.790832519528
199	1608.677276611325
200	1622.264343261716
201	1634.876403808591
202	1646.488525390622
203	1657.100585937497
204	1666.71267700195
205	1675.324768066403
206	1682.9367980957
207	1689.548889160153
208	1695.16091918945
209	1699.773010253903
210	1703.385070800778
211	1705.997100830075
212	1707.609191894528
213	1708.221221923825
214	1708.226806640622
215	1708.226806640622
216	1708.226806640622
217	1708.226806640622
218	1708.226806640622
219	1708.226806640622
220	1708.226806640622
221	1708.226806640622
222	1708.226806640622
223	1708.226806640622
224	1708.226806640622
225	1708.226806640622
226	1708.226806640622
227	1708.226806640622
228	1708.226806640622
229	1708.226806640622
230	1708.226806640622
231	1708.226806640622
232	1708.226806640622
233	1708.226806640622
234	1710.323699951169
235	1711.12869262695
236	1713.071746826169
237	1716.174713134763
238	1720.437713623044
239	1725.860748291013
240	1732.443695068356
241	1740.186767578122
242	1749.089660644528
243	1759.152770996091
244	1770.360168457028
245	1782.480468749997
246	1795.205261230466
247	1808.328063964841
248	1821.712890624997
249	1835.269897460935
250	1848.940490722653
251	1862.685729980466
252	1876.480041503903
253	1890.306823730466
254	1904.154663085935
255	1918.016662597653
256	1931.88781738281
257	1945.765014648435
258	1959.646179199216
259	1973.529968261716
260	1987.415527343747
261	2001.302246093747
262	2015.189819335935
263	2028.602478027341
264	2041.015197753903
265	2052.428039550778
266	2062.8408203124973
267	2072.2535400390598
268	2080.7446289062473
269	2089.1337890624973
270	2098.084411621091
271	2108.1391601562473
272	2119.3386230468723
273	2131.453674316403
274	2144.175109863278
275	2157.2956542968723
276	2170.678771972653
277	2184.234802246091
278	2197.9046630859348
279	2211.649475097653
280	2225.443542480466
281	2239.2700195312473
282	2253.1177978515598
283	2266.97973632812
284	2280.85083007812
285	2294.72802734374
286	2308.60913085937
287	2322.49304199218
288	2336.37866210937
289	2350.26538085937
290	2364.15209960937
291	2378.04003906249
292	2391.92919921874
293	2405.59020996093
294	2418.3038330078098
295	2430.01733398437
296	2440.73083496093
297	2450.44421386718
298	2459.15759277343
299	2466.8712158203098
300	2473.5845947265598
301	2479.2979736328098
302	2484.01123046874
303	2487.72460937499
304	2490.4381103515598
305	2492.1514892578098
306	2492.8648681640598
307	2492.88696289062
308	2492.88696289062
309	2492.88696289062
310	2492.88696289062
311	2492.88696289062
312	2492.88696289062
313	2492.88696289062
314	2492.88696289062
315	2492.88696289062
316	2492.88696289062
317	2492.88696289062
318	2492.88696289062
319	2492.88696289062
320	2492.88696289062
321	2492.88696289062
322	2492.88696289062
323	2492.88696289062
324	2492.88696289062
325	2492.88696289062
326	2492.88696289062
327	2493.0409628897855
328	2494.0063630342433
329	2496.1233632564495
330	2499.4003643989513
331	2503.8373670577953
332	2509.434371948237
333	2516.191379547114
334	2524.108386993403
335	2533.18538665771
336	2543.368377685542
337	2553.1993713378856
338	2562.030357360835
339	2570.360870361323
340	2578.6968994140575
341	2587.032928466792
342	2595.380943298334
343	2604.110923767084
344	2613.867897033686
345	2624.78213500976
346	2636.695999145502
347	2649.285034179682
348	2662.318481445307
349	2675.644348144526
350	2689.162704467768
351	2702.807723999018
352	2716.536087036127
353	2730.319335937495
354	2744.138732910151
355	2757.981872558588
356	2771.840667724604
357	2785.709747314448
358	2799.585601806635
359	2813.465942382807
360	2827.349182128901
361	2841.234313964838
362	2855.120758056635
363	2868.707824707026
364	2881.319885253901
365	2892.932006835932
366	2903.544067382807
367	2913.15615844726
368	2921.768249511713
369	2929.38027954101
370	2935.992370605463
371	2941.60440063476
372	2946.216491699213
373	2949.828552246088
374	2952.440582275385
375	2954.052673339838
376	2954.664703369135
377	2954.670288085932
378	2954.670288085932
379	2954.670288085932
380	2954.670288085932
381	2954.670288085932
382	2954.670288085932
383	2954.670288085932
384	2954.670288085932
385	2954.670288085932
386	2954.670288085932
387	2954.670288085932
388	2954.670288085932
389	2954.670288085932
390	2954.670288085932
391	2954.670288085932
392	2954.670288085932
393	2954.670288085932
394	2954.670288085932
395	2954.670288085932
396	2954.670288085932
397	2956.767181396479
398	2957.57217407226
399	2959.515228271479
400	2962.618194580073
401	2966.881195068354
402	2972.304229736323
403	2978.887176513666
404	2986.630249023432
405	2995.533142089838
406	3005.596252441401
